1328389904866397,75.990467265938875,108.613690305363207,-3.290137873060661,-0.020283456306172,-0.002867528750445,-0.270902734221933
1328389905066347,75.993609784009251,108.612639336318281,-3.290096701714507,-0.020506049468556,0.001102531723793,-0.269656002811478
1328389905266321,75.997798104257384,108.611246179780224,-3.290041965935350,-0.020151366389029,0.002486465052062,-0.266927814497340
1328389905466290,75.999795174831675,108.610583378478722,-3.290015888522441,-0.020495774311697,0.002985412048857,-0.268948124202199
1328389905666261,76.005060354186540,108.608830543237758,-3.289946988994175,-0.020102915409648,0.008140971027289,-0.270539896107508
1328389905866224,76.005214702350301,108.608778930442440,-3.289944963594929,-0.020303572003481,0.009990707687691,-0.270688407312732
1328389906066192,76.003992743510594,108.609188052278128,-3.289961008333518,-0.020213989752744,0.012873924729661,-0.271157386507802
1328389906266158,75.993708500753641,108.612623143004868,-3.290095769723116,-0.020607041044712,0.004159942262085,-0.269481040598832
1328389906466128,75.983863210953643,108.615177391478113,-3.290290240222980,-0.020217800024307,0.000852530646487,-0.273349908760171
1328389906666096,75.983541305447844,108.615249903823681,-3.290297664073684,-0.020121154533836,0.002688992755145,-0.273315773494444
1328389906866062,75.983554897590977,108.615246842375939,-3.290297350623665,-0.020008190282191,0.001056006853615,-0.273407825215509
1328389907066039,75.985396258133335,108.614832538495847,-3.290254891912102,-0.020028799035280,0.004432979303549,-0.272320264698123
1328389907265995,75.992087567454945,108.613163965465247,-3.290116981209675,-0.020122128569876,0.007640213309406,-0.269988567218602
1328389907465964,75.997076189992910,108.611507913684747,-3.290051867141323,-0.020259763979898,0.005332750970017,-0.267466102635708
1328389907665930,75.997548924631559,108.611351520801264,-3.290045706237119,-0.020663945819482,0.003860141854735,-0.267253858448651
1328389907865898,75.997881951585796,108.611241311093679,-3.290041365080201,-0.020443678982602,0.002676704798167,-0.267481921101909
1328389908065864,75.998130866946923,108.611158772509413,-3.290038116703043,-0.020428983705693,0.005456639253478,-0.268838792802646
1328389908265834,76.000140902768095,108.610490910812715,-3.290011852717745,-0.020367253658477,0.009482287470799,-0.268773802905829
1328389908465801,75.999807626007453,108.610601656105445,-3.290016208122200,-0.020510855515056,0.013054530964115,-0.268920313611933
1328389908665785,75.994481105183752,108.612374382213005,-3.290085851962775,-0.020560629553143,0.008592791507771,-0.268961756641919
1328389908865754,75.982371826710590,108.615508275856968,-3.290324506726025,-0.020741882581906,0.000237162167183,-0.273044892593089
1328389909065719,75.980599975562853,108.615907314463328,-3.290365354234229,-0.020394606195801,0.002446139021159,-0.273297053734985
1328389909265692,75.980952793663207,108.615827759171239,-3.290357218946891,-0.020748552105621,0.001822970414989,-0.273591955362982
1328389909465661,75.984808412462158,108.614962035874967,-3.290268379490527,-0.020353878139960,0.004341432692848,-0.271759731452181
1328389909665613,75.988979345861864,108.614033037192897,-3.290172404759335,-0.020850860261443,0.003251021143149,-0.270197480892721
1328389909865591,75.989732844031579,108.613866064838959,-3.290155081670815,-0.020566908773741,-0.000461265316280,-0.269540421243572
1328389910065549,75.992846251432141,108.612913242355063,-3.290107105488173,-0.020808266456299,-0.000294428733150,-0.268725408070123
1328389910265517,75.998104934848058,108.611169726937845,-3.290038505816983,-0.020577315481175,0.004054938865873,-0.269058622621326
1328389910465497,75.999705266311949,108.610637065466392,-3.290017575813614,-0.020400290544615,0.005969981423111,-0.269624179743405
1328389910665466,75.997833337340893,108.611259935695557,-3.290042053385946,-0.020575951262379,0.008238707895398,-0.269016228520329
1328389910865428,75.986201031904173,108.614651595004361,-3.290236334812966,-0.020847475749849,-0.001612504856331,-0.269536083560477
1328389911065395,75.979529501258170,108.616142942146226,-3.290389892592792,-0.019958036985981,-0.001824928287135,-0.272938325285735
1328389911265362,75.979529501258170,108.616142942146226,-3.290389892592792,-0.020354139346012,-0.001434465261761,-0.273036171946782
1328389911465332,75.979726763900771,108.616098519930460,-3.290385346286517,-0.020129053368426,-0.004672821885640,-0.273112502759489
1328389911665289,75.985459206343833,108.614814262234617,-3.290253338579295,-0.020645283173037,-0.000296993024597,-0.271373229106825
1328389911865268,75.995438272493743,108.612048455668869,-3.290073181948837,-0.020969920458239,0.003987136880527,-0.268631046567555
1328389912065233,76.001136373624561,108.610150990683536,-3.289998645797020,-0.020557904747452,0.004220005440921,-0.270610826008247
1328389912265203,76.001595822169321,108.609997349743495,-3.289992619581765,-0.020438512496155,0.001551016343364,-0.270859715325701
1328389912465170,76.001595822169321,108.609997349743495,-3.289992619581765,-0.020274905324604,0.002040625055219,-0.270935904420961
1328389912665125,76.001396383794940,108.610064196509967,-3.289995238811344,-0.020215462900882,0.004089044434905,-0.271640305023658
1328389912865104,75.999418805123142,108.610726861557467,-3.290021203153393,-0.020111619501337,0.003414682044787,-0.270700641589109
1328389913065072,75.991051709076643,108.613519927741081,-3.290130758702734,-0.020816088408309,-0.005373655196999,-0.268998178537284
1328389913265041,75.985357117492043,108.614846008564669,-3.290255909828006,-0.020904778771671,-0.008638771906787,-0.270538056998593
1328389913465003,75.986580116307223,108.614573660909173,-3.290227773261310,-0.020871206256775,-0.009193552508783,-0.270726295015836
1328389913664990,75.993388957542180,108.612739203580176,-3.290100154854013,-0.020525521567682,-0.004942307154579,-0.268237630344075
1328389913864939,76.000742777608963,108.610298334532871,-3.290004146473359,-0.020458620805304,-0.003088195964467,-0.269609287323975
1328389914064908,76.005114694873328,108.608840728431048,-3.289946886562769,-0.020391160297057,-0.004758358102472,-0.270455730557073
1328389914264878,76.007285706521628,108.608112099955520,-3.289918336960224,-0.020154361917494,-0.005528654265950,-0.272574122142310
1328389914464842,76.008124701969223,108.607829790864855,-3.289907286062241,-0.020077508784955,-0.006180626704818,-0.271997800924356
1328389914664823,76.011353581617144,108.606744208506683,-3.289864764663174,-0.020190052693668,-0.001327445965596,-0.271915968325113
1328389914864817,76.010894509582840,108.606898611389568,-3.289870812545477,-0.020291767821771,0.001488586941406,-0.272484783700606
1328389915064738,76.005078708344769,108.608861145594688,-3.289947539371501,-0.020041238402263,-0.004058446914157,-0.273597380651066
1328389915264946,75.996545836483705,108.611734252115880,-3.290059874399932,-0.020509274658850,-0.008997893774042,-0.270941890946921
1328389915464677,75.994766962919215,108.612328857687558,-3.290083184695102,-0.020762079229998,-0.007065387360822,-0.269237618132254
1328389915664649,75.994766962919215,108.612328857687558,-3.290083184695102,-0.020663905794348,-0.007125182095365,-0.269163506315504
1328389915864615,75.994766962919215,108.612328857687558,-3.290083184695102,-0.020776688110404,-0.009819940920736,-0.269002424225243
1328389916064587,75.995666589989227,108.612030423094495,-3.290071445640629,-0.020674068226103,-0.012880882315893,-0.267359736128068
1328389916264552,76.004197166924712,108.609193463581207,-3.289959915232754,-0.020407248855070,-0.006613124059052,-0.269523617547872
1328389916464518,76.012835639409801,108.606303132146806,-3.289846475005040,-0.020583369018633,-0.003591185955422,-0.271641782254349
1328389916664490,76.013119498375275,108.606207966215905,-3.289842741164851,-0.020519057956639,-0.005705201110130,-0.271146895455038
1328389916864457,76.012980892129804,108.606254420235430,-3.289844564069065,-0.020535682278101,-0.004159076917555,-0.271235612808655
1328389917064422,76.012439820646250,108.606436155143854,-3.289851688261410,-0.020325135147272,-0.000562912546747,-0.272024654994013
1328389917264445,76.005995631711585,108.608609424698514,-3.289936689802051,-0.020134826823991,-0.005416550684177,-0.273498080009420
1328389917464359,75.994181298732613,108.612583265183204,-3.290092126949519,-0.020413926319149,-0.013893340727792,-0.270435302322301
